event_ts,symbol,price,qty,side,trade_id,ingest_ts,_source_file
2026-06-27T10:17:36.431Z,ETHUSDT,3380.29,0.373914,buy,ETHUSDT-1000219,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:27.608Z,ETHUSDT,3381.97,0.183325,buy,ETHUSDT-1000220,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:58.183Z,ETHUSDT,3382.97,0.425205,sell,ETHUSDT-1000221,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:46.440Z,ETHUSDT,3381.02,0.047245,sell,ETHUSDT-1000222,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:58.773Z,ETHUSDT,3380.46,0.12058,buy,ETHUSDT-1000223,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:34.375Z,SOLUSDT,143.16,14.944524,sell,SOLUSDT-1000228,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:20.737Z,SOLUSDT,143.28,15.691659,sell,SOLUSDT-1000229,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:09.524Z,SOLUSDT,143.32,34.733489,sell,SOLUSDT-1000230,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:07.900Z,SOLUSDT,143.35,12.188411,buy,SOLUSDT-1000231,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:10.755Z,SOLUSDT,143.25,38.004114,buy,SOLUSDT-1000232,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:15.560Z,SOLUSDT,143.36,31.133347,buy,SOLUSDT-1000233,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:31.146Z,SOLUSDT,143.27,1.867278,sell,SOLUSDT-1000234,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:20.499Z,SOLUSDT,143.36,27.370069,buy,SOLUSDT-1000235,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:56.689Z,SOLUSDT,143.38,7.300983,buy,SOLUSDT-1000236,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:48.461Z,SOLUSDT,143.39,21.318486,buy,SOLUSDT-1000237,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:16.969Z,SOLUSDT,143.38,31.037677,sell,SOLUSDT-1000238,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:40.417Z,SOLUSDT,143.33,8.797204,buy,SOLUSDT-1000239,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:06.178Z,SOLUSDT,143.4,23.302937,buy,SOLUSDT-1000240,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:59.969Z,SOLUSDT,143.33,13.250131,buy,SOLUSDT-1000241,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:00.274Z,SOLUSDT,143.41,39.037667,buy,SOLUSDT-1000242,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:14.035Z,SOLUSDT,143.29,29.354536,buy,SOLUSDT-1000243,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:17:32.163Z,SOLUSDT,143.29,28.268098,sell,SOLUSDT-1000244,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1017.json
2026-06-27T10:18:01.055Z,BTCUSDT,60911.25,0.048452,buy,BTCUSDT-1000266,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:33.943Z,BTCUSDT,60932.75,0.01335,buy,BTCUSDT-1000267,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:40.808Z,BTCUSDT,60945.9,0.031241,buy,BTCUSDT-1000268,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:48.699Z,BTCUSDT,60962.25,0.015882,sell,BTCUSDT-1000269,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:59.385Z,BTCUSDT,60973.79,0.014639,sell,BTCUSDT-1000270,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:43.085Z,BTCUSDT,60969.8,0.013953,buy,BTCUSDT-1000271,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:27.613Z,BTCUSDT,60982.74,0.014561,buy,BTCUSDT-1000272,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:40.191Z,BTCUSDT,60995.5,0.048618,sell,BTCUSDT-1000273,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:51.041Z,BTCUSDT,60977.74,0.013972,sell,BTCUSDT-1000274,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:40.999Z,BTCUSDT,60975.69,0.030083,buy,BTCUSDT-1000275,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:19.985Z,BTCUSDT,60985.94,0.023194,buy,BTCUSDT-1000276,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:09.660Z,BTCUSDT,60970.42,0.02956,sell,BTCUSDT-1000277,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:10.342Z,BTCUSDT,60965.2,0.049984,buy,BTCUSDT-1000278,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:12.825Z,ETHUSDT,3380.74,0.433433,buy,ETHUSDT-1000224,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:06.640Z,ETHUSDT,3380.43,0.480878,buy,ETHUSDT-1000225,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:47.855Z,ETHUSDT,3378.76,0.15469,sell,ETHUSDT-1000226,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:08.213Z,ETHUSDT,3378.73,0.085636,sell,ETHUSDT-1000227,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:10.359Z,ETHUSDT,3378.89,0.306246,sell,ETHUSDT-1000228,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:16.314Z,ETHUSDT,3378.64,0.131288,buy,ETHUSDT-1000229,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:12.883Z,ETHUSDT,3378.03,0.392568,buy,ETHUSDT-1000230,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:38.240Z,ETHUSDT,3379.54,0.427209,sell,ETHUSDT-1000231,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:34.842Z,ETHUSDT,3380.93,0.340621,buy,ETHUSDT-1000232,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:03.642Z,ETHUSDT,3380.32,0.263908,sell,ETHUSDT-1000233,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:06.292Z,ETHUSDT,3379.88,0.37663,sell,ETHUSDT-1000234,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:07.726Z,ETHUSDT,3380.54,0.245624,buy,ETHUSDT-1000235,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:33.321Z,ETHUSDT,3379.04,0.035723,sell,ETHUSDT-1000236,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:45.220Z,ETHUSDT,3380.55,0.22371,buy,ETHUSDT-1000237,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:17.920Z,ETHUSDT,3378.6,0.299131,buy,ETHUSDT-1000238,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:23.060Z,ETHUSDT,3380.09,0.138682,sell,ETHUSDT-1000239,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:52.633Z,SOLUSDT,143.31,25.317236,buy,SOLUSDT-1000245,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:27.749Z,SOLUSDT,143.22,36.506887,buy,SOLUSDT-1000246,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:35.168Z,SOLUSDT,143.12,10.509113,sell,SOLUSDT-1000247,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:26.763Z,SOLUSDT,143.22,34.461569,buy,SOLUSDT-1000248,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:45.394Z,SOLUSDT,143.28,39.120902,buy,SOLUSDT-1000249,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:20.879Z,SOLUSDT,143.41,33.981846,sell,SOLUSDT-1000250,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:30.646Z,SOLUSDT,143.44,11.276862,buy,SOLUSDT-1000251,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:05.102Z,SOLUSDT,143.38,39.427746,sell,SOLUSDT-1000252,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:18:26.876Z,SOLUSDT,143.33,2.14421,buy,SOLUSDT-1000253,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1018.json
2026-06-27T10:19:55.649Z,BTCUSDT,60954.12,0.041475,buy,BTCUSDT-1000279,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:57.876Z,BTCUSDT,60946.25,0.015371,sell,BTCUSDT-1000280,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:08.823Z,BTCUSDT,60957.68,0.047605,sell,BTCUSDT-1000281,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:57.340Z,BTCUSDT,60978.48,0.017337,buy,BTCUSDT-1000282,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:31.732Z,BTCUSDT,60953.74,0.024619,sell,BTCUSDT-1000283,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:08.356Z,BTCUSDT,60955.98,0.004509,buy,BTCUSDT-1000284,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:04.197Z,BTCUSDT,60955.58,0.033375,sell,BTCUSDT-1000285,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:12.035Z,BTCUSDT,60934.39,0.008964,sell,BTCUSDT-1000286,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:23.924Z,BTCUSDT,60913.73,0.049436,sell,BTCUSDT-1000287,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:09.864Z,BTCUSDT,60899.15,0.01515,buy,BTCUSDT-1000288,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:07.144Z,BTCUSDT,60922.5,0.025623,buy,BTCUSDT-1000289,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:56.883Z,BTCUSDT,60932.78,0.017138,sell,BTCUSDT-1000290,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:08.005Z,BTCUSDT,60922.02,0.002516,sell,BTCUSDT-1000291,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:47.459Z,BTCUSDT,60917.07,0.043757,sell,BTCUSDT-1000292,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:37.931Z,BTCUSDT,60929.13,0.045134,buy,BTCUSDT-1000293,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:25.707Z,BTCUSDT,60938.2,0.031947,buy,BTCUSDT-1000294,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:14.090Z,BTCUSDT,60913.96,0.013594,sell,BTCUSDT-1000295,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:54.916Z,BTCUSDT,60916.73,0.049027,buy,BTCUSDT-1000296,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:11.197Z,BTCUSDT,60940.78,0.03114,buy,BTCUSDT-1000297,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:36.100Z,BTCUSDT,60919.0,0.007566,sell,BTCUSDT-1000298,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:43.403Z,ETHUSDT,3380.98,0.345303,sell,ETHUSDT-1000240,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:00.629Z,ETHUSDT,3382.52,0.383789,buy,ETHUSDT-1000241,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:01.781Z,ETHUSDT,3384.23,0.290549,buy,ETHUSDT-1000242,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:31.842Z,ETHUSDT,3382.36,0.416962,sell,ETHUSDT-1000243,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:59.600Z,ETHUSDT,3380.69,0.196175,sell,ETHUSDT-1000244,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:11.986Z,ETHUSDT,3381.18,0.356184,sell,ETHUSDT-1000245,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:35.224Z,ETHUSDT,3380.84,0.401782,buy,ETHUSDT-1000246,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:13.592Z,ETHUSDT,3379.68,0.273471,buy,ETHUSDT-1000247,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:44.392Z,ETHUSDT,3381.28,0.379428,sell,ETHUSDT-1000248,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:50.345Z,ETHUSDT,3382.92,0.191879,buy,ETHUSDT-1000249,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:37.347Z,ETHUSDT,3381.25,0.055233,buy,ETHUSDT-1000250,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:03.962Z,ETHUSDT,3380.42,0.366799,buy,ETHUSDT-1000251,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:25.552Z,ETHUSDT,3378.59,0.022541,sell,ETHUSDT-1000252,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:40.869Z,ETHUSDT,3378.76,0.331367,buy,ETHUSDT-1000253,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:20.350Z,ETHUSDT,3377.45,0.093364,sell,ETHUSDT-1000254,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:07.891Z,ETHUSDT,3376.26,0.455528,sell,ETHUSDT-1000255,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:08.061Z,ETHUSDT,3376.53,0.105305,buy,ETHUSDT-1000256,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:18.532Z,SOLUSDT,143.35,17.377841,sell,SOLUSDT-1000254,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:21.515Z,SOLUSDT,143.48,35.450472,sell,SOLUSDT-1000255,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:54.482Z,SOLUSDT,143.41,1.708163,sell,SOLUSDT-1000256,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:47.574Z,SOLUSDT,143.47,16.486396,buy,SOLUSDT-1000257,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:12.778Z,SOLUSDT,143.6,38.669678,sell,SOLUSDT-1000258,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:24.974Z,SOLUSDT,143.55,13.948704,sell,SOLUSDT-1000259,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:23.003Z,SOLUSDT,143.49,33.201816,sell,SOLUSDT-1000260,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:20.581Z,SOLUSDT,143.54,5.83985,buy,SOLUSDT-1000261,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:50.859Z,SOLUSDT,143.53,36.60563,sell,SOLUSDT-1000262,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:30.655Z,SOLUSDT,143.55,14.794815,sell,SOLUSDT-1000263,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:07.571Z,SOLUSDT,143.66,12.246322,buy,SOLUSDT-1000264,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:06.967Z,SOLUSDT,143.55,29.675268,buy,SOLUSDT-1000265,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:07.377Z,SOLUSDT,143.66,19.252425,buy,SOLUSDT-1000266,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:19:08.141Z,SOLUSDT,143.73,26.657856,buy,SOLUSDT-1000267,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1019.json
2026-06-27T10:20:26.960Z,BTCUSDT,60904.35,0.018271,sell,BTCUSDT-1000299,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:44.501Z,BTCUSDT,60914.42,0.025162,buy,BTCUSDT-1000300,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:21.993Z,BTCUSDT,60934.34,0.023166,sell,BTCUSDT-1000301,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:58.284Z,BTCUSDT,60943.09,0.028277,sell,BTCUSDT-1000302,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:55.320Z,BTCUSDT,60962.42,0.040383,buy,BTCUSDT-1000303,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:59.914Z,BTCUSDT,60959.25,0.003815,buy,BTCUSDT-1000304,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:53.439Z,BTCUSDT,60951.9,0.01019,buy,BTCUSDT-1000305,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:01.304Z,BTCUSDT,60945.56,0.023744,buy,BTCUSDT-1000306,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:26.295Z,BTCUSDT,60954.98,0.044994,buy,BTCUSDT-1000307,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:13.546Z,BTCUSDT,60953.47,0.027584,sell,BTCUSDT-1000308,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:19.012Z,BTCUSDT,60950.71,0.037894,buy,BTCUSDT-1000309,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:14.172Z,BTCUSDT,60965.03,0.02894,sell,BTCUSDT-1000310,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:06.320Z,BTCUSDT,60986.3,0.008715,buy,BTCUSDT-1000311,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:44.772Z,BTCUSDT,60971.8,0.023052,buy,BTCUSDT-1000312,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:10.897Z,ETHUSDT,3378.24,0.402764,buy,ETHUSDT-1000257,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:50.995Z,ETHUSDT,3377.96,0.399861,buy,ETHUSDT-1000258,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:13.599Z,ETHUSDT,3376.18,0.469188,sell,ETHUSDT-1000259,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:14.971Z,ETHUSDT,3377.05,0.111622,sell,ETHUSDT-1000260,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:06.467Z,ETHUSDT,3376.13,0.11941,buy,ETHUSDT-1000261,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:45.701Z,ETHUSDT,3377.48,0.280339,buy,ETHUSDT-1000262,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:40.915Z,ETHUSDT,3378.68,0.073666,sell,ETHUSDT-1000263,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:51.487Z,ETHUSDT,3377.44,0.027672,buy,ETHUSDT-1000264,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:53.653Z,ETHUSDT,3377.53,0.420856,sell,ETHUSDT-1000265,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:16.041Z,ETHUSDT,3376.06,0.090316,buy,ETHUSDT-1000266,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:01.732Z,ETHUSDT,3375.41,0.45643,sell,ETHUSDT-1000267,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:07.347Z,ETHUSDT,3375.77,0.492643,buy,ETHUSDT-1000268,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
2026-06-27T10:20:50.494Z,ETHUSDT,3376.0,0.444313,sell,ETHUSDT-1000269,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1020.json
